postal_code,Population,Median Age,Household Income,Per Capita Income,Number of Males,Number of Females
66093,659.0,48.8,64432.0,33113.0,348.0,311.0
66094,538.0,34.8,33750.0,16755.0,288.0,250.0
66095,1260.0,52.1,46226.0,21817.0,674.0,586.0
66097,985.0,46.0,49091.0,26164.0,545.0,440.0
66101,13255.0,28.0,22753.0,10810.0,6671.0,6584.0
66102,29584.0,29.7,31204.0,13566.0,15327.0,14257.0
66103,13142.0,30.2,32099.0,19227.0,6791.0,6351.0
66104,24686.0,35.2,35180.0,17089.0,11441.0,13245.0
66105,2337.0,33.4,29833.0,12085.0,1128.0,1209.0
66106,24014.0,33.4,42586.0,18067.0,12037.0,11977.0
66109,22275.0,39.6,70914.0,30806.0,11132.0,11143.0
66111,10409.0,35.3,49124.0,20465.0,5072.0,5337.0
66112,11319.0,36.8,40801.0,21806.0,5129.0,6190.0
66115,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
66118,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
66202,16473.0,33.5,47958.0,29856.0,8000.0,8473.0
66203,19752.0,36.2,52977.0,26477.0,9984.0,9768.0
66204,18954.0,35.0,52761.0,28719.0,8894.0,10060.0
66205,13804.0,36.8,78648.0,48634.0,6478.0,7326.0
66206,9937.0,46.4,103533.0,53459.0,4733.0,5204.0
66207,13143.0,48.4,84710.0,50210.0,6062.0,7081.0
66208,21405.0,42.0,83860.0,52770.0,9858.0,11547.0
66209,19182.0,47.6,106054.0,67843.0,9118.0,10064.0
66210,18011.0,36.1,68127.0,39624.0,8848.0,9163.0
66211,4569.0,52.5,77813.0,110081.0,1944.0,2625.0
66212,33262.0,36.7,57929.0,30501.0,15857.0,17405.0
66213,28142.0,38.4,81139.0,40558.0,13600.0,14542.0
66214,11794.0,33.3,49045.0,31676.0,5354.0,6440.0
66215,25146.0,39.7,67351.0,34897.0,12134.0,13012.0
66216,25551.0,39.0,82825.0,35357.0,12314.0,13237.0
66217,4886.0,44.1,56884.0,44581.0,2220.0,2666.0
66218,7789.0,33.9,96300.0,34349.0,4024.0,3765.0
66219,10528.0,31.6,72711.0,38432.0,5140.0,5388.0
66220,7279.0,38.1,120071.0,45328.0,3569.0,3710.0
66221,15344.0,35.4,128525.0,54054.0,7756.0,7588.0
66223,21853.0,35.5,93657.0,44661.0,10779.0,11074.0
66224,11617.0,39.0,139569.0,62794.0,5880.0,5737.0
66226,12863.0,33.6,108333.0,36044.0,6308.0,6555.0
66227,4440.0,39.9,80550.0,37553.0,2049.0,2391.0
66401,1763.0,39.2,46597.0,23530.0,870.0,893.0
66402,2761.0,46.9,63800.0,33890.0,1374.0,1387.0
66403,811.0,40.9,47969.0,21723.0,417.0,394.0
66404,562.0,40.9,53500.0,27452.0,294.0,268.0
66406,473.0,50.3,46750.0,23039.0,205.0,268.0
66407,431.0,51.3,51591.0,29689.0,219.0,212.0
66408,571.0,37.8,53661.0,23744.0,276.0,295.0
66409,2988.0,49.6,76538.0,39968.0,1453.0,1535.0
66411,1309.0,39.4,35341.0,17829.0,533.0,776.0
66412,249.0,37.7,53125.0,26668.0,96.0,153.0
66413,1788.0,46.7,47500.0,24485.0,912.0,876.0
66414,2713.0,37.7,49167.0,23873.0,1414.0,1299.0
66415,984.0,34.7,44750.0,22977.0,516.0,468.0
66416,607.0,45.0,56250.0,23617.0,326.0,281.0
66417,214.0,34.8,47500.0,22008.0,106.0,108.0
66418,639.0,38.3,62206.0,21008.0,332.0,307.0
66419,343.0,34.8,31429.0,29125.0,159.0,184.0
66422,528.0,20.8,40250.0,12659.0,237.0,291.0
66423,922.0,43.1,52083.0,20789.0,489.0,433.0
66424,631.0,45.1,68047.0,27533.0,307.0,324.0
66425,385.0,53.8,43938.0,23451.0,185.0,200.0
66427,1155.0,53.3,44250.0,26693.0,583.0,572.0
66428,423.0,49.3,59250.0,29172.0,212.0,211.0
66429,689.0,43.1,52604.0,23267.0,313.0,376.0
66431,608.0,48.2,58021.0,25951.0,329.0,279.0
66432,373.0,50.5,56944.0,30840.0,190.0,183.0
66434,4810.0,43.0,39194.0,21488.0,2395.0,2415.0
66436,5629.0,41.8,50064.0,24400.0,2850.0,2779.0
66438,234.0,46.6,80875.0,60308.0,123.0,111.0
66439,2940.0,38.8,34113.0,19102.0,1353.0,1587.0
66440,2054.0,42.1,64256.0,25409.0,924.0,1130.0
66441,27346.0,28.2,46237.0,22281.0,13925.0,13421.0
66442,15037.0,21.3,38125.0,14323.0,8570.0,6467.0
66449,551.0,56.7,30909.0,22031.0,232.0,319.0
66451,1809.0,42.5,60536.0,26777.0,899.0,910.0
66501,255.0,37.3,48438.0,20189.0,129.0,126.0
66502,44791.0,24.9,38545.0,22908.0,23750.0,21041.0
66503,14737.0,34.0,70097.0,34787.0,7405.0,7332.0
66506,3779.0,19.3,7708.0,3375.0,1578.0,2201.0
66507,1237.0,31.8,67500.0,23114.0,638.0,599.0
66508,4347.0,41.3,44813.0,24699.0,2236.0,2111.0
66509,2906.0,37.0,56486.0,22263.0,1516.0,1390.0
66510,731.0,39.6,43813.0,21833.0,360.0,371.0
66512,3140.0,47.4,64648.0,26989.0,1643.0,1497.0
66514,1608.0,44.0,82644.0,36054.0,848.0,760.0
66515,521.0,33.0,52917.0,20231.0,250.0,271.0
66516,280.0,42.5,57679.0,23840.0,144.0,136.0
66517,1832.0,27.3,32837.0,17600.0,898.0,934.0
66518,202.0,34.1,70341.0,27847.0,103.0,99.0
66520,603.0,33.1,50417.0,23996.0,260.0,343.0
66521,1740.0,47.4,51750.0,25795.0,858.0,882.0
66522,30.0,69.3,26250.0,19953.0,17.0,13.0
66523,3656.0,44.2,44178.0,23989.0,1741.0,1915.0
66524,2929.0,42.6,61170.0,28363.0,1438.0,1491.0
66526,878.0,39.7,57772.0,22917.0,346.0,532.0
66527,272.0,36.4,42083.0,22021.0,139.0,133.0
66528,1226.0,44.1,40924.0,15152.0,631.0,595.0
66531,1262.0,32.8,58906.0,22332.0,607.0,655.0
66532,565.0,45.4,50167.0,24155.0,306.0,259.0
66533,1559.0,40.9,68235.0,26653.0,746.0,813.0
66534,3784.0,41.5,47284.0,23435.0,1838.0,1946.0
66535,2605.0,39.1,44875.0,22161.0,1269.0,1336.0
66536,4347.0,23.7,47898.0,17015.0,2107.0,2240.0
66537,1297.0,45.8,51186.0,22385.0,645.0,652.0
66538,3024.0,46.4,44528.0,25991.0,1578.0,1446.0
66539,2770.0,39.0,64315.0,34116.0,1423.0,1347.0
66540,490.0,53.8,53750.0,23615.0,273.0,217.0
66541,305.0,53.5,38393.0,23573.0,169.0,136.0
66542,3262.0,48.5,65375.0,34102.0,1581.0,1681.0
66543,910.0,41.0,58289.0,23412.0,468.0,442.0
66544,311.0,59.4,35750.0,30006.0,154.0,157.0
66546,1195.0,52.5,78092.0,39461.0,660.0,535.0
66547,7668.0,35.3,62397.0,27184.0,3940.0,3728.0
66548,830.0,49.0,45833.0,30385.0,440.0,390.0
66549,1675.0,38.8,57500.0,27694.0,816.0,859.0
66550,510.0,39.0,42153.0,27635.0,242.0,268.0
66552,457.0,46.8,51563.0,24836.0,242.0,215.0
66554,766.0,42.5,63250.0,29225.0,409.0,357.0
66603,1378.0,34.3,17430.0,12541.0,751.0,627.0
66604,21886.0,36.6,40550.0,24818.0,10589.0,11297.0
66605,20732.0,34.1,44562.0,20361.0,10091.0,10641.0
66606,11351.0,40.1,39951.0,26139.0,4904.0,6447.0
66607,11181.0,31.1,28009.0,12606.0,5265.0,5916.0
66608,5945.0,36.6,32571.0,15399.0,2968.0,2977.0
66609,7750.0,34.9,48571.0,23965.0,3697.0,4053.0
66610,9311.0,43.9,103270.0,45138.0,4569.0,4742.0
66611,9061.0,42.9,41364.0,28693.0,3964.0,5097.0
66612,2976.0,34.6,13496.0,10878.0,1678.0,1298.0
66614,31709.0,38.8,53673.0,30118.0,15362.0,16347.0
66615,3146.0,39.7,68651.0,33518.0,1372.0,1774.0
66616,5510.0,42.9,39961.0,19428.0,2762.0,2748.0
66617,8902.0,43.4,64518.0,27752.0,4475.0,4427.0
66618,9688.0,40.9,74653.0,29319.0,4987.0,4701.0
66619,2931.0,30.2,49129.0,18183.0,1471.0,1460.0
66621,513.0,20.3,-666666666.0,5933.0,190.0,323.0
66622,183.0,51.2,-666666666.0,2056.0,183.0,0.0
66701,12130.0,38.8,38608.0,19170.0,6016.0,6114.0
66710,887.0,36.9,42500.0,20946.0,492.0,395.0
66711,727.0,34.9,32976.0,20602.0,332.0,395.0
66712,1850.0,38.9,36169.0,17423.0,872.0,978.0
66713,6063.0,38.9,45118.0,17855.0,3043.0,3020.0
66714,151.0,52.8,48393.0,28030.0,90.0,61.0
66716,788.0,40.3,49375.0,17004.0,365.0,423.0
66717,600.0,41.1,39583.0,21357.0,313.0,287.0
66720,11316.0,38.3,40316.0,20849.0,5499.0,5817.0
66724,1062.0,39.1,35435.0,17212.0,579.0,483.0
66725,5672.0,43.7,40417.0,23126.0,2720.0,2952.0
66728,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
66732,295.0,51.4,31641.0,16974.0,161.0,134.0
66733,2252.0,46.3,46902.0,21536.0,1176.0,1076.0
66734,223.0,42.4,46652.0,15134.0,118.0,105.0
66735,588.0,55.5,31000.0,19283.0,263.0,325.0
66736,3595.0,45.8,37396.0,20838.0,1752.0,1843.0
66738,387.0,42.2,35125.0,16542.0,191.0,196.0
66739,5242.0,39.3,38054.0,17158.0,2534.0,2708.0
66740,350.0,26.2,51389.0,14255.0,164.0,186.0
66741,151.0,50.4,41042.0,31216.0,84.0,67.0
66743,4137.0,39.7,48344.0,22762.0,2174.0,1963.0
66746,230.0,52.8,32500.0,17571.0,108.0,122.0
66748,2395.0,43.5,43750.0,22107.0,1128.0,1267.0
66749,7994.0,38.8,39719.0,19990.0,3911.0,4083.0
66751,951.0,39.3,32813.0,16858.0,443.0,508.0
66753,1082.0,42.4,51048.0,20165.0,505.0,577.0
66754,428.0,49.8,47353.0,21161.0,213.0,215.0
66755,1065.0,47.6,43929.0,25907.0,509.0,556.0
66756,968.0,43.5,32813.0,18224.0,469.0,499.0
66757,3429.0,41.9,37316.0,18406.0,1645.0,1784.0
66758,283.0,48.6,28750.0,13660.0,142.0,141.0
66760,29.0,-666666666.0,-666666666.0,,14.0,15.0
66761,356.0,45.5,19722.0,15754.0,237.0,119.0
66762,24796.0,28.4,35843.0,21538.0,12489.0,12307.0
66763,3365.0,38.2,40721.0,21404.0,1676.0,1689.0
66767,515.0,47.5,33929.0,58889.0,246.0,269.0
66769,404.0,37.8,40500.0,26071.0,226.0,178.0
66770,1134.0,43.7,49329.0,23074.0,635.0,499.0
66771,1165.0,44.7,48260.0,21486.0,539.0,626.0
66772,364.0,30.8,62679.0,17721.0,167.0,197.0
66773,922.0,39.4,38220.0,16616.0,449.0,473.0
66775,94.0,42.7,57833.0,27779.0,57.0,37.0
66776,1198.0,42.1,49500.0,20629.0,629.0,569.0
66777,726.0,49.9,40066.0,18509.0,352.0,374.0
66778,74.0,39.5,38750.0,22774.0,39.0,35.0
66779,780.0,32.1,52955.0,20114.0,359.0,421.0
66780,813.0,31.1,43826.0,20444.0,386.0,427.0
66781,1351.0,39.7,40324.0,18107.0,659.0,692.0
66782,267.0,33.5,31471.0,11561.0,134.0,133.0
66783,2053.0,48.0,36222.0,25624.0,971.0,1082.0
66801,28837.0,30.6,37665.0,19469.0,14028.0,14809.0
66830,177.0,52.2,43500.0,16394.0,76.0,101.0
66833,618.0,33.0,48281.0,18005.0,264.0,354.0
66834,947.0,40.8,45313.0,21033.0,507.0,440.0
66835,1208.0,43.7,44286.0,21273.0,604.0,604.0
66838,238.0,48.9,52946.0,25248.0,123.0,115.0
66839,3774.0,44.1,55125.0,30801.0,1865.0,1909.0
66840,750.0,45.8,36667.0,20853.0,368.0,382.0
66842,246.0,45.6,51250.0,22979.0,126.0,120.0
66843,90.0,68.6,20000.0,23559.0,64.0,26.0
66845,1431.0,44.1,37014.0,21068.0,699.0,732.0
66846,3172.0,50.5,44315.0,26625.0,1551.0,1621.0
66849,483.0,41.1,46058.0,21881.0,242.0,241.0
66850,130.0,62.3,60714.0,30659.0,69.0,61.0
66851,570.0,50.0,29010.0,17454.0,241.0,329.0
66852,563.0,50.1,40972.0,27130.0,282.0,281.0
66853,419.0,42.7,39688.0,31831.0,222.0,197.0
66854,781.0,41.1,43566.0,21720.0,391.0,390.0
66856,1670.0,44.1,57656.0,28666.0,841.0,829.0
66857,1126.0,37.5,50114.0,21981.0,581.0,545.0
66858,471.0,46.7,38250.0,20958.0,266.0,205.0
66859,201.0,47.2,31250.0,19457.0,109.0,92.0
66860,1416.0,37.0,41898.0,19455.0,672.0,744.0
66861,3072.0,46.4,44194.0,23330.0,1521.0,1551.0
66862,76.0,60.8,19922.0,19955.0,27.0,49.0
66863,79.0,44.4,44000.0,11047.0,44.0,35.0
66864,486.0,47.8,53000.0,24926.0,241.0,245.0
66865,1094.0,42.1,52813.0,23625.0,549.0,545.0
66866,1737.0,47.6,44018.0,21515.0,820.0,917.0
66868,692.0,35.3,46458.0,21788.0,381.0,311.0
66869,676.0,42.8,31771.0,19291.0,326.0,350.0
66870,115.0,61.6,30114.0,23016.0,62.0,53.0
66871,1311.0,46.9,51042.0,25476.0,633.0,678.0
66872,1367.0,42.1,58636.0,22317.0,636.0,731.0
66873,346.0,50.4,49095.0,22053.0,186.0,160.0
66901,6518.0,39.1,38351.0,19653.0,3082.0,3436.0
66930,255.0,42.5,58438.0,22613.0,112.0,143.0
66932,144.0,59.0,36932.0,27664.0,80.0,64.0
66933,246.0,58.8,28889.0,21514.0,126.0,120.0
66935,2247.0,51.0,37750.0,23429.0,1057.0,1190.0
66936,306.0,59.7,29375.0,19176.0,140.0,166.0
66937,755.0,46.2,36094.0,21282.0,383.0,372.0
66938,1017.0,47.5,41343.0,22424.0,511.0,506.0
66939,659.0,37.8,47656.0,23975.0,297.0,362.0
66940,370.0,54.4,48875.0,26183.0,212.0,158.0
66941,216.0,46.4,33958.0,21564.0,122.0,94.0
66942,286.0,35.0,43250.0,17150.0,154.0,132.0
66943,469.0,47.5,37321.0,24659.0,240.0,229.0
66944,172.0,52.6,42750.0,26375.0,85.0,87.0
66945,1042.0,41.9,41250.0,20491.0,536.0,506.0
66946,175.0,34.6,51250.0,20676.0,102.0,73.0
66948,575.0,44.5,39716.0,19717.0,293.0,282.0
66949,655.0,50.1,42353.0,24264.0,349.0,306.0
66951,857.0,46.6,42500.0,27248.0,442.0,415.0
66952,507.0,53.4,63162.0,29422.0,253.0,254.0
66953,698.0,49.8,43188.0,24788.0,347.0,351.0
66955,93.0,55.8,51250.0,25573.0,54.0,39.0
66956,1172.0,52.4,35486.0,21860.0,593.0,579.0
66958,249.0,47.5,39306.0,25375.0,126.0,123.0
66959,299.0,55.9,27604.0,18410.0,157.0,142.0
66960,167.0,50.3,37000.0,23331.0,93.0,74.0
66962,279.0,49.3,50625.0,27969.0,156.0,123.0
66963,116.0,49.0,50625.0,31434.0,53.0,63.0
66964,185.0,52.6,34922.0,33943.0,107.0,78.0
66966,589.0,54.8,44417.0,38010.0,312.0,277.0
66967,1960.0,48.7,43077.0,23198.0,947.0,1013.0
66968,1746.0,46.9,44167.0,21719.0,823.0,923.0
66970,180.0,54.8,68333.0,35730.0,91.0,89.0
67001,1922.0,23.7,83013.0,23266.0,980.0,942.0
67002,13834.0,35.2,80691.0,35232.0,6748.0,7086.0
67003,2720.0,45.7,32623.0,21868.0,1317.0,1403.0
67004,811.0,47.4,55250.0,24598.0,410.0,401.0
67005,16515.0,37.3,41012.0,20413.0,8000.0,8515.0
67008,516.0,38.4,44250.0,20937.0,246.0,270.0
67009,955.0,34.9,40341.0,24148.0,456.0,499.0
67010,13685.0,39.1,45675.0,23821.0,6304.0,7381.0
67012,20.0,-666666666.0,-666666666.0,,9.0,11.0
67013,2821.0,40.2,45101.0,22948.0,1351.0,1470.0
67016,503.0,38.5,58000.0,28553.0,267.0,236.0
67017,2213.0,43.6,61620.0,30330.0,1188.0,1025.0
67018,66.0,53.0,33125.0,20180.0,29.0,37.0
67019,910.0,43.7,38897.0,19537.0,461.0,449.0
67020,1602.0,37.5,55690.0,23353.0,819.0,783.0
67021,112.0,21.0,65893.0,16524.0,46.0,66.0
67022,1699.0,49.3,40573.0,25406.0,840.0,859.0
67023,176.0,47.0,42500.0,26379.0,102.0,74.0
67024,722.0,54.0,36429.0,19868.0,364.0,358.0
67025,3803.0,37.8,66364.0,29481.0,1936.0,1867.0
67026,4822.0,39.6,63333.0,31790.0,2482.0,2340.0
67028,245.0,37.3,42614.0,22855.0,134.0,111.0
67029,829.0,50.9,36944.0,23298.0,412.0,417.0
67030,2739.0,32.2,84931.0,29457.0,1418.0,1321.0
67031,2792.0,35.9,53315.0,20477.0,1325.0,1467.0
67035,1092.0,48.4,46111.0,28192.0,576.0,516.0
67036,97.0,58.4,39896.0,27644.0,54.0,43.0
67037,27430.0,36.7,66207.0,30012.0,14103.0,13327.0
67038,763.0,42.8,50000.0,20979.0,364.0,399.0
67039,3737.0,39.9,56094.0,25426.0,1860.0,1877.0
67041,239.0,38.8,81250.0,29101.0,122.0,117.0
67042,17831.0,34.4,48590.0,21465.0,9555.0,8276.0
67045,3612.0,47.4,38506.0,22049.0,1737.0,1875.0
67047,754.0,52.1,39500.0,20428.0,389.0,365.0
67049,30.0,81.3,43500.0,27247.0,19.0,11.0
67050,1879.0,40.1,70357.0,29745.0,869.0,1010.0
67051,448.0,43.0,40000.0,22747.0,215.0,233.0
67052,8097.0,33.7,67219.0,29025.0,4043.0,4054.0
67053,587.0,39.1,41591.0,19225.0,287.0,300.0
67054,1284.0,43.0,44412.0,26049.0,661.0,623.0
67055,170.0,49.2,6563.0,5796.0,17.0,153.0
67056,3242.0,38.7,53870.0,23774.0,1596.0,1646.0
67057,253.0,52.4,40625.0,20979.0,124.0,129.0
67058,2055.0,44.3,45234.0,22184.0,1083.0,972.0
67059,989.0,34.1,41838.0,20120.0,454.0,535.0
67060,13988.0,36.2,51087.0,22829.0,6429.0,7559.0
67061,164.0,33.5,34896.0,20929.0,101.0,63.0
67062,4169.0,36.4,64167.0,24351.0,2074.0,2095.0
67063,3853.0,41.3,52433.0,23863.0,1924.0,1929.0
67065,214.0,52.0,56250.0,21492.0,113.0,101.0
67066,335.0,40.6,75625.0,29159.0,197.0,138.0
67067,1824.0,41.0,79313.0,33611.0,879.0,945.0
67068,4280.0,43.5,45046.0,22974.0,2107.0,2173.0
67070,1252.0,47.0,45926.0,28473.0,630.0,622.0
67071,104.0,48.9,48125.0,24463.0,53.0,51.0
67072,217.0,53.8,44318.0,26974.0,110.0,107.0
67073,293.0,34.6,52656.0,23278.0,149.0,144.0
67074,2001.0,41.9,67586.0,27342.0,1067.0,934.0
67101,3610.0,27.7,57245.0,22711.0,1856.0,1754.0
67103,373.0,29.4,67500.0,27207.0,198.0,175.0
67104,2459.0,45.9,45919.0,26310.0,1246.0,1213.0
67105,281.0,34.7,29583.0,15157.0,138.0,143.0
67106,137.0,56.0,57446.0,51435.0,50.0,87.0
67107,2787.0,49.7,42317.0,23018.0,1324.0,1463.0
67108,1494.0,43.3,53594.0,23646.0,747.0,747.0
67109,362.0,40.5,48906.0,22713.0,182.0,180.0
67110,7843.0,41.4,67302.0,31189.0,4201.0,3642.0
67111,219.0,54.6,41125.0,22322.0,143.0,76.0
67112,286.0,46.4,40000.0,23173.0,176.0,110.0
67114,21695.0,39.7,47973.0,23718.0,10412.0,11283.0
67117,1822.0,46.5,54531.0,25134.0,812.0,1010.0
67118,781.0,38.8,60563.0,23626.0,384.0,397.0
67119,1620.0,46.1,64635.0,25342.0,727.0,893.0
67120,1564.0,40.2,58281.0,28774.0,794.0,770.0
67122,97.0,59.5,51563.0,42636.0,60.0,37.0
67123,790.0,41.8,51477.0,32197.0,448.0,342.0
67124,8507.0,39.0,46090.0,26514.0,4283.0,4224.0
67127,914.0,39.3,37500.0,18699.0,433.0,481.0
67131,155.0,50.3,61094.0,29357.0,83.0,72.0
67132,418.0,31.5,60398.0,18633.0,197.0,221.0
67133,6389.0,40.3,72271.0,32064.0,3117.0,3272.0
67134,314.0,36.5,39306.0,24363.0,131.0,183.0
67135,3770.0,34.5,62661.0,25829.0,1738.0,2032.0
67137,586.0,54.3,31250.0,20182.0,298.0,288.0
67138,279.0,41.6,50625.0,23904.0,135.0,144.0
67140,592.0,45.8,47303.0,27020.0,301.0,291.0
67142,475.0,45.7,43750.0,23556.0,240.0,235.0
67143,53.0,52.6,29886.0,26083.0,26.0,27.0
67144,2828.0,34.5,60921.0,33593.0,1473.0,1355.0
67146,2017.0,42.8,48929.0,22958.0,984.0,1033.0
67147,9138.0,36.1,62733.0,28336.0,4505.0,4633.0
67149,1018.0,47.8,60500.0,29469.0,487.0,531.0
67150,25.0,74.5,14250.0,20036.0,11.0,14.0
67151,596.0,36.0,51847.0,20867.0,242.0,354.0
67152,9322.0,38.5,45543.0,22333.0,4727.0,4595.0
67154,1334.0,47.9,56310.0,28620.0,756.0,578.0
67155,162.0,40.9,55938.0,22698.0,88.0,74.0
67156,15100.0,37.9,42196.0,22506.0,7765.0,7335.0
67159,93.0,59.8,35556.0,22100.0,59.0,34.0
67202,1358.0,32.8,43409.0,28441.0,962.0,396.0
67203,31039.0,34.3,38793.0,20809.0,15285.0,15754.0
67204,20440.0,39.4,43582.0,23324.0,10282.0,10158.0
67205,16954.0,37.2,100550.0,36580.0,8728.0,8226.0
67206,16534.0,43.0,64747.0,45048.0,7951.0,8583.0
67207,27993.0,30.9,45938.0,23450.0,14017.0,13976.0
67208,19012.0,30.2,42801.0,22841.0,9339.0,9673.0
67209,14022.0,37.6,61469.0,27478.0,6721.0,7301.0
67210,10111.0,26.2,35181.0,16397.0,5312.0,4799.0
67211,21303.0,32.1,30979.0,16044.0,10693.0,10610.0
67212,44221.0,37.3,57248.0,28761.0,21376.0,22845.0
67213,22516.0,32.0,29989.0,15086.0,10496.0,12020.0
67214,16115.0,30.1,22588.0,12717.0,7853.0,8262.0
67215,5737.0,33.7,75156.0,28473.0,2710.0,3027.0
67216,23996.0,31.3,32334.0,16262.0,11931.0,12065.0
67217,27996.0,34.2,39556.0,20046.0,14243.0,13753.0
67218,22482.0,32.8,37512.0,21479.0,11011.0,11471.0
67219,11594.0,31.9,48842.0,19161.0,5584.0,6010.0
67220,14533.0,32.4,54791.0,26093.0,7161.0,7372.0
67223,718.0,46.4,84018.0,49393.0,340.0,378.0
67226,18002.0,37.0,70311.0,37675.0,8694.0,9308.0
67227,160.0,64.3,67344.0,32049.0,60.0,100.0
67228,1739.0,34.0,123750.0,46387.0,929.0,810.0
67230,10428.0,40.2,122827.0,49016.0,5182.0,5246.0
67232,269.0,23.9,54073.0,51008.0,131.0,138.0
67235,11660.0,34.7,97031.0,35568.0,5769.0,5891.0
67260,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
67301,13651.0,36.4,42339.0,22835.0,6812.0,6839.0
67330,1622.0,39.1,46964.0,22931.0,801.0,821.0
67332,138.0,50.0,33750.0,22592.0,86.0,52.0
67333,3177.0,40.7,40885.0,19045.0,1335.0,1842.0
67334,72.0,51.5,25000.0,16590.0,29.0,43.0
67335,3306.0,43.3,40744.0,21330.0,1774.0,1532.0
67336,1894.0,44.8,27875.0,18173.0,887.0,1007.0
67337,12770.0,40.6,35919.0,20206.0,6158.0,6612.0
60952,716.0,39.0,43750.0,18518.0,335.0,381.0
60953,2372.0,47.0,51989.0,31190.0,1158.0,1214.0
60954,6260.0,45.0,50429.0,26347.0,2940.0,3320.0
60955,1833.0,39.2,45658.0,21867.0,988.0,845.0
60957,5515.0,43.6,51429.0,25694.0,2791.0,2724.0
60958,2107.0,45.3,22384.0,12872.0,951.0,1156.0
60959,1073.0,45.4,43352.0,22264.0,572.0,501.0
60960,1089.0,37.1,49583.0,18429.0,617.0,472.0
60961,772.0,45.4,54063.0,23803.0,385.0,387.0
60962,595.0,41.3,43125.0,25722.0,295.0,300.0
60963,1818.0,38.5,45741.0,24500.0,899.0,919.0
60964,5232.0,42.8,53975.0,24696.0,2558.0,2674.0
60966,1558.0,42.3,40250.0,22178.0,851.0,707.0
60968,330.0,53.0,58393.0,33052.0,170.0,160.0
60969,59.0,30.1,81250.0,28741.0,32.0,27.0
60970,7173.0,46.1,38352.0,21926.0,3325.0,3848.0
60973,486.0,40.2,42794.0,17877.0,251.0,235.0
60974,330.0,42.3,38250.0,18695.0,197.0,133.0
61001,1250.0,54.5,51250.0,25529.0,669.0,581.0
61006,1794.0,49.2,54213.0,29275.0,936.0,858.0
61007,649.0,49.4,61250.0,32554.0,301.0,348.0
61008,34683.0,36.6,57806.0,25190.0,17353.0,17330.0
61010,8278.0,38.3,71632.0,29572.0,3976.0,4302.0
61011,2139.0,50.7,87750.0,46427.0,1080.0,1059.0
61012,2461.0,37.4,59667.0,20871.0,1284.0,1177.0
61013,488.0,50.2,55000.0,27283.0,245.0,243.0
61014,1171.0,48.1,55250.0,28691.0,560.0,611.0
61015,670.0,50.4,56042.0,25802.0,363.0,307.0
61016,4681.0,44.9,70571.0,33679.0,2442.0,2239.0
61018,1221.0,37.0,52813.0,28515.0,627.0,594.0
61019,3354.0,53.2,58165.0,27311.0,1601.0,1753.0
61020,3301.0,35.1,66111.0,21971.0,1715.0,1586.0
61021,23171.0,41.5,49105.0,26026.0,12340.0,10831.0
61024,2456.0,42.8,68125.0,28506.0,1210.0,1246.0
61025,4821.0,41.6,56960.0,26651.0,2487.0,2334.0
61027,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0
61028,2027.0,44.5,48864.0,27896.0,1017.0,1010.0
61030,2420.0,40.0,49043.0,21573.0,1258.0,1162.0
61031,1738.0,38.1,49667.0,24417.0,837.0,901.0
61032,31576.0,43.3,39547.0,22212.0,14991.0,16585.0
61036,6747.0,53.5,55491.0,36600.0,3238.0,3509.0
61037,324.0,42.4,95278.0,22042.0,127.0,197.0
61038,1083.0,48.1,53167.0,26233.0,570.0,513.0
61039,1035.0,37.4,58173.0,21670.0,558.0,477.0
61041,1304.0,52.2,47188.0,35183.0,709.0,595.0
61042,483.0,38.5,50972.0,24065.0,265.0,218.0
61043,86.0,43.9,56667.0,24653.0,61.0,25.0
61044,169.0,45.9,67054.0,32274.0,65.0,104.0
61046,2823.0,51.0,52944.0,29434.0,1391.0,1432.0
61047,1537.0,47.9,52222.0,27049.0,769.0,768.0
61048,4136.0,46.1,47955.0,25371.0,1913.0,2223.0
61049,522.0,44.6,60313.0,26004.0,295.0,227.0
61050,288.0,39.1,31875.0,17824.0,144.0,144.0
61051,1548.0,42.3,51058.0,24498.0,741.0,807.0
61052,1021.0,41.1,58355.0,28439.0,541.0,480.0
61053,3140.0,44.3,47143.0,30665.0,1548.0,1592.0
61054,4041.0,45.4,36816.0,23901.0,1694.0,2347.0
61057,146.0,56.1,72639.0,27495.0,80.0,66.0
61059,168.0,30.0,19408.0,13305.0,62.0,106.0
61060,1510.0,37.7,55000.0,23460.0,761.0,749.0
61061,6777.0,50.0,50494.0,30678.0,3388.0,3389.0
61062,1964.0,40.7,60000.0,26087.0,1055.0,909.0
61063,4260.0,39.1,56216.0,25443.0,2029.0,2231.0
61064,3659.0,42.9,51576.0,26792.0,1869.0,1790.0
61065,10984.0,35.6,57312.0,23901.0,5282.0,5702.0
61067,645.0,49.6,40726.0,37925.0,317.0,328.0
61068,14998.0,36.6,47912.0,22559.0,7603.0,7395.0
61070,1269.0,48.5,52607.0,23513.0,676.0,593.0
61071,14476.0,41.9,39823.0,21352.0,7335.0,7141.0
61072,11475.0,41.2,74668.0,30543.0,5749.0,5726.0
